书本id	书名	作者	类别	好评	差评	下载地址
4767	《天生奇才》	作者：老干妈	都市·娱乐	75	27	http://185.163.45.196/10/tsqc,lgmT.rar ， http://45.138.97.38/10/tsqc,lgmT.rar
4882	《修真老师生活录》	作者：断桥残雪	都市·娱乐	55	20	http://185.163.45.196/10/xzlsshl,dqcxT.rar ， http://45.138.97.38/10/xzlsshl,dqcxT.rar
4771	《重生之超级公子》	作者：公子小川	都市·娱乐	55	10	http://185.163.45.196/10/cszcjgz,gzxcT.rar ， http://45.138.97.38/10/cszcjgz,gzxcT.rar
4774	《都市阵法师》	作者：五彩贝壳	都市·娱乐	27	18	http://185.163.45.196/10/dszfs,wcbkT.rar ， http://45.138.97.38/10/dszfs,wcbkT.rar
4058	《通天之路》	作者：无罪	奇幻·玄幻	377	41	http://185.163.45.196/08/ttzl,wzT.rar ， http://45.138.97.38/08/ttzl,wzT.rar
3862	《异世之小小法师》	作者：莫默	奇幻·玄幻	50	6	http://185.163.45.196/08/yszxxfs,mmT.rar ， http://45.138.97.38/08/yszxxfs,mmT.rar
4801	《官道之步步高升(官场桃花运)》	作者：北岸	都市·娱乐	49	24	http://185.163.45.196/10/gdzbbgs,baT.rar ， http://45.138.97.38/10/gdzbbgs,baT.rar
4758	《重生之完美人生》	作者：一盏绿茶	都市·娱乐	43	80	http://185.163.45.196/10/cszwmrs,yzlcT.rar ， http://45.138.97.38/10/cszwmrs,yzlcT.rar
3877	《召唤万岁》	作者：霞飞双颊	奇幻·玄幻	631	74	http://185.163.45.196/08/zhws,xfsxT.rar ， http://45.138.97.38/08/zhws,xfsxT.rar
3890	《狩猎在地球末日》	作者：思夕	奇幻·玄幻	29	11	http://185.163.45.196/08/slzdqmr,sxT.rar ， http://45.138.97.38/08/slzdqmr,sxT.rar
3861	《药王》	作者：英年早肥	奇幻·玄幻	24	11	http://185.163.45.196/08/yw,ynzfT.rar ， http://45.138.97.38/08/yw,ynzfT.rar
3883	《剑动九天》	作者：孤单地飞	奇幻·玄幻	93	25	http://185.163.45.196/08/jdjt,gddfT.rar ， http://45.138.97.38/08/jdjt,gddfT.rar
3892	《横刀立马》	作者：任怨	奇幻·玄幻	50	9	http://185.163.45.196/08/hdlm,ryT.rar ， http://45.138.97.38/08/hdlm,ryT.rar
3886	《绯色沉沦》	作者：水晶小狼	奇幻·玄幻	84	11	http://185.163.45.196/08/fscl,sjxlT.rar ， http://45.138.97.38/08/fscl,sjxlT.rar
3859	《傲世九重天》	作者：风凌天下	奇幻·玄幻	595	114	http://185.163.45.196/08/asjct,fltxT.rar ， http://45.138.97.38/08/asjct,fltxT.rar
4065	《爱丽丝公主的日记》	作者：凝视黑暗	奇幻·玄幻	62	15	http://185.163.45.196/08/alsgzdrj,nshaT.rar ， http://45.138.97.38/08/alsgzdrj,nshaT.rar
3881	《吞噬苍穹》	作者：虾米XL	奇幻·玄幻	148	47	http://185.163.45.196/08/tscq,xmXLT.rar ， http://45.138.97.38/08/tscq,xmXLT.rar
3895	《最唐门》	作者：王袍	奇幻·玄幻	36	6	http://185.163.45.196/08/ztm,wpT.rar ， http://45.138.97.38/08/ztm,wpT.rar
3869	《混混忽悠在异大陆》	作者：高楼大厦	奇幻·玄幻	28	48	http://185.163.45.196/08/hhhyzydl,gldsT.rar ， http://45.138.97.38/08/hhhyzydl,gldsT.rar
3920	《天神禁条》	作者：无来	奇幻·玄幻	103	19	http://185.163.45.196/08/tsjt,wlT.rar ， http://45.138.97.38/08/tsjt,wlT.rar
4068	《我的老婆亚瑟王》	作者：MyKingsKnight	奇幻·玄幻	156	52	http://185.163.45.196/08/wdlpysw,MyKingsKnightT.rar ， http://45.138.97.38/08/wdlpysw,MyKingsKnightT.rar
4736	《都市之兽王》	作者：西方蜘蛛	都市·娱乐	29	21	http://185.163.45.196/10/dszsw,xfzzT.rar ， http://45.138.97.38/10/dszsw,xfzzT.rar
10420	《青春派》	作者：大大洋洋	都市·娱乐	29	17	http://185.163.45.196/10/qcp,ddyyT.rar ， http://45.138.97.38/10/qcp,ddyyT.rar
4666	《全职追美》	作者：知不言	都市·娱乐	27	31	http://185.163.45.196/10/qzzm,zbyT.rar ， http://45.138.97.38/10/qzzm,zbyT.rar
4658	《校花的贴身保镖》	作者：烟枪	都市·娱乐	45	22	http://185.163.45.196/10/xhdtsbb,yqT.rar ， http://45.138.97.38/10/xhdtsbb,yqT.rar
4682	《同萌会的一己之见》	作者：楚凤华	都市·娱乐	76	18	http://185.163.45.196/10/tmhdyjzj,cfhT.rar ， http://45.138.97.38/10/tmhdyjzj,cfhT.rar
4670	《二指神农》	作者：镂空眼镜	都市·娱乐	18	28	http://185.163.45.196/10/ezsn,lkyjT.rar ， http://45.138.97.38/10/ezsn,lkyjT.rar
4726	《花都兵王》	作者：梁七少	都市·娱乐	38	12	http://185.163.45.196/10/hdbw,lqsT.rar ， http://45.138.97.38/10/hdbw,lqsT.rar
8648	《重生爆利电子业》	作者：编织成的梦	都市·娱乐	67	24	http://185.163.45.196/10/csbldzy,bzcdmT.rar ， http://45.138.97.38/10/csbldzy,bzcdmT.rar
4694	《重生之官财人生》	作者：逆天霸王龙	都市·娱乐	22	24	http://185.163.45.196/10/cszgcrs,ntbwlT.rar ， http://45.138.97.38/10/cszgcrs,ntbwlT.rar
4728	《名花美人录(艳遇笔记、逐梦传说)》	作者：昔年小梦	都市·娱乐	87	27	http://185.163.45.196/10/mhmrl,xnxmT.rar ， http://45.138.97.38/10/mhmrl,xnxmT.rar
4729	《月无涯》	作者：小段探花	都市·娱乐	12	5	http://185.163.45.196/10/ywy,xdthT.rar ， http://45.138.97.38/10/ywy,xdthT.rar
4718	《极品老板娘》	作者：杨老三	都市·娱乐	53	28	http://185.163.45.196/10/jplbn,ylsT.rar ， http://45.138.97.38/10/jplbn,ylsT.rar
4704	《全能戒指》	作者：最无聊4	都市·娱乐	67	29	http://185.163.45.196/10/qnjz,zwl4T.rar ， http://45.138.97.38/10/qnjz,zwl4T.rar
4713	《实习神医》	作者：钓鱼1哥	都市·娱乐	28	4	http://185.163.45.196/10/sxsy,dy1gT.rar ， http://45.138.97.38/10/sxsy,dy1gT.rar
4677	《少年山神的悠闲生活》	作者：谋逆	都市·娱乐	53	10	http://185.163.45.196/10/snssdyxsh,mnT.rar ， http://45.138.97.38/10/snssdyxsh,mnT.rar
3829	《悟空传》	作者：今何在	奇幻·玄幻	386	37	http://185.163.45.196/08/wkz,jhzT.rar ， http://45.138.97.38/08/wkz,jhzT.rar
3831	《史上第一妖》	作者：水善	奇幻·玄幻	65	17	http://185.163.45.196/08/ssdyy,ssT.rar ， http://45.138.97.38/08/ssdyy,ssT.rar
3850	《最散仙》	作者：九哼	奇幻·玄幻	52	10	http://185.163.45.196/08/zsx,jhT.rar ， http://45.138.97.38/08/zsx,jhT.rar
3845	《堕落血天使》	作者：天龙怒吟	奇幻·玄幻	40	18	http://185.163.45.196/08/dlxts,tlnyT.rar ， http://45.138.97.38/08/dlxts,tlnyT.rar
3833	《大公爵传奇》	作者：红叶公爵	奇幻·玄幻	41	74	http://185.163.45.196/08/dgjcq,hygjT.rar ， http://45.138.97.38/08/dgjcq,hygjT.rar
3819	《兽血沸腾》	作者：静官	奇幻·玄幻	561	57	http://185.163.45.196/08/sxft,jgT.rar ， http://45.138.97.38/08/sxft,jgT.rar
3815	《异世丹厨》	作者：罗败家子	奇幻·玄幻	20	10	http://185.163.45.196/08/ysdc,lbjzT.rar ， http://45.138.97.38/08/ysdc,lbjzT.rar
3848	《暴力召唤师》	作者：马上将军	奇幻·玄幻	42	24	http://185.163.45.196/08/blzhs,msjjT.rar ， http://45.138.97.38/08/blzhs,msjjT.rar
3814	《邪少药王》	作者：胜己	奇幻·玄幻	92	16	http://185.163.45.196/08/xsyw,sjT.rar ， http://45.138.97.38/08/xsyw,sjT.rar
3827	《超级骷髅兵》	作者：情终流水	奇幻·玄幻	126	6	http://185.163.45.196/08/cjklb,qzlsT.rar ， http://45.138.97.38/08/cjklb,qzlsT.rar
3842	《钢之魔法师》	作者：鱼丸	奇幻·玄幻	43	11	http://185.163.45.196/08/gzmfs,ywT.rar ， http://45.138.97.38/08/gzmfs,ywT.rar
3855	《巫妖王庭》	作者：高坡	奇幻·玄幻	33	5	http://185.163.45.196/08/wywt,gpT.rar ， http://45.138.97.38/08/wywt,gpT.rar
3840	《吞噬神徒》	作者：油炸包子	奇幻·玄幻	24	10	http://185.163.45.196/08/tsst,yzbzT.rar ， http://45.138.97.38/08/tsst,yzbzT.rar
3836	《召唤千军》	作者：高森	奇幻·玄幻	99	15	http://185.163.45.196/08/zhqj,gsT.rar ， http://45.138.97.38/08/zhqj,gsT.rar
3825	《罗罗娜的异世之旅》	作者：牛B且带闪电的小黑	奇幻·玄幻	69	16	http://185.163.45.196/08/llndyszl,nbqdsddxhT.rar ， http://45.138.97.38/08/llndyszl,nbqdsddxhT.rar
4621	《都市之暗黑我称王》	作者：黄金战士	都市·娱乐	15	32	http://185.163.45.196/09/dszahwcw,hjzsT.rar ， http://45.138.97.38/09/dszahwcw,hjzsT.rar
4638	《术士的幸福生活》	作者：短刃	都市·娱乐	49	12	http://185.163.45.196/10/ssdxfsh,drT.rar ， http://45.138.97.38/10/ssdxfsh,drT.rar
4603	《命运记事本》	作者：刀锋	都市·娱乐	49	11	http://185.163.45.196/09/myjsb,dfT.rar ， http://45.138.97.38/09/myjsb,dfT.rar
4622	《重生漫画之神》	作者：永远的乔帮主	都市·娱乐	29	14	http://185.163.45.196/09/csmhzs,yydqbzT.rar ， http://45.138.97.38/09/csmhzs,yydqbzT.rar
4613	《不良之年少轻狂》	作者：抚琴的人	都市·娱乐	74	19	http://185.163.45.196/09/blznsqk,fqdrT.rar ， http://45.138.97.38/09/blznsqk,fqdrT.rar
4655	《重生之玩物人生》	作者：尝谕	都市·娱乐	212	33	http://185.163.45.196/10/cszwwrs,cyT.rar ， http://45.138.97.38/10/cszwwrs,cyT.rar
4630	《食物链顶端的男人》	作者：熊狼狗	都市·娱乐	780	75	http://185.163.45.196/10/swldddnr,xlgT.rar ， http://45.138.97.38/10/swldddnr,xlgT.rar
4619	《隐龙变》	作者：风华爵士	都市·娱乐	25	5	http://185.163.45.196/09/ylb,fhjsT.rar ， http://45.138.97.38/09/ylb,fhjsT.rar
4646	《混在美国当土豪》	作者：驾雾	都市·娱乐	49	23	http://185.163.45.196/10/hzmgdth,jwT.rar ， http://45.138.97.38/10/hzmgdth,jwT.rar
4620	《世家》	作者：千年静守	都市·娱乐	97	11	http://185.163.45.196/09/sj,qnjsT.rar ， http://45.138.97.38/09/sj,qnjsT.rar
4651	《种田玉》	作者：刀三	都市·娱乐	26	11	http://185.163.45.196/10/zty,dsT.rar ， http://45.138.97.38/10/zty,dsT.rar
8561	《土豪系统》	作者：单纯宅男	都市·娱乐	45	41	http://185.163.45.196/10/thxt,dcznT.rar ， http://45.138.97.38/10/thxt,dcznT.rar
4601	《穿越归来》	作者：梦道者	都市·娱乐	55	28	http://185.163.45.196/09/cygl,mdzT.rar ， http://45.138.97.38/09/cygl,mdzT.rar
4629	《半个梦》	作者：大饼	都市·娱乐	27	3	http://185.163.45.196/10/bgm,dbT.rar ， http://45.138.97.38/10/bgm,dbT.rar
4625	《大画家》	作者：醛石	都市·娱乐	133	9	http://185.163.45.196/09/dhj,qsT.rar ， http://45.138.97.38/09/dhj,qsT.rar
3791	《立道庭》	作者：猛虎道长(西门飞雪)	奇幻·玄幻	67	10	http://185.163.45.196/07/lidaoting zuozhemenghudaozhang(ximenfeixue)t.rar ， http://45.138.97.38/07/lidaoting zuozhemenghudaozhang(ximenfeixue)t.rar
3774	《不死冥神》	作者：霞飞双颊	奇幻·玄幻	46	11	http://185.163.45.196/07/busimingshen zuozhexiafeishuangjiat.rar ， http://45.138.97.38/07/busimingshen zuozhexiafeishuangjiat.rar
3762	《天地龙魂》	作者：高楼大厦	奇幻·玄幻	39	7	http://185.163.45.196/07/tiandilonghun zuozhegaoloudashat.rar ， http://45.138.97.38/07/tiandilonghun zuozhegaoloudashat.rar
8815	《魔瞳修罗》	作者：枯玄	奇幻·玄幻	22	13	http://185.163.45.196/07/mtxl,kxT.rar ， http://45.138.97.38/07/mtxl,kxT.rar
3767	《近战召唤师》	作者：极品石头	奇幻·玄幻	24	54	http://185.163.45.196/07/jinzhanzhaohuanshi zuozhejipinshitout.rar ， http://45.138.97.38/07/jinzhanzhaohuanshi zuozhejipinshitout.rar
3742	《无上神通》	作者：傲天无痕	奇幻·玄幻	43	30	http://185.163.45.196/07/wushangshentong zuozheaotianwuhent.rar ， http://45.138.97.38/07/wushangshentong zuozheaotianwuhent.rar
3771	《无上龙印》	作者：天堂不寂寞	奇幻·玄幻	58	16	http://185.163.45.196/07/wushanglongyin zuozhetiantangbujimot.rar ， http://45.138.97.38/07/wushanglongyin zuozhetiantangbujimot.rar
3788	《天尊重生》	作者：神见	奇幻·玄幻	46	13	http://185.163.45.196/07/tianzunzhongsheng zuozheshenjiant.rar ， http://45.138.97.38/07/tianzunzhongsheng zuozheshenjiant.rar
4896	《异火焚神》	作者：习风	奇幻·玄幻	27	26	http://185.163.45.196/07/yhfs,xfT.rar ， http://45.138.97.38/07/yhfs,xfT.rar
3772	《武神无敌》	作者：秣陵别雪	奇幻·玄幻	28	5	http://185.163.45.196/07/wushenwudi zuozhemolingbiexuet.rar ， http://45.138.97.38/07/wushenwudi zuozhemolingbiexuet.rar
3775	《苍天霸血》	作者：苍天白鹤	奇幻·玄幻	56	4	http://185.163.45.196/07/cangtianbaxue zuozhecangtianbaihet.rar ， http://45.138.97.38/07/cangtianbaxue zuozhecangtianbaihet.rar
3744	《神兵天子》	作者：十二龙骑	奇幻·玄幻	46	7	http://185.163.45.196/07/shenbingtianzi zuozheshierlongqit.rar ， http://45.138.97.38/07/shenbingtianzi zuozheshierlongqit.rar
3718	《御宝天尊》	作者：檀木香炉	奇幻·玄幻	16	15	http://185.163.45.196/07/yubaotianzun zuozhetanmuxianglut.rar ， http://45.138.97.38/07/yubaotianzun zuozhetanmuxianglut.rar
3773	《异世之富甲天下》	作者：小楼暮霭	奇幻·玄幻	38	15	http://185.163.45.196/07/yishizhifujiatianxia zuozhexiaoloumuait.rar ， http://45.138.97.38/07/yishizhifujiatianxia zuozhexiaoloumuait.rar
3813	《龙舞九天》	作者：傲无常	奇幻·玄幻	40	3	http://185.163.45.196/08/lwjt,awcT.rar ， http://45.138.97.38/08/lwjt,awcT.rar
8449	《超级护卫(纯情女上司)》	作者：憨厚三子	都市·娱乐	29	10	http://185.163.45.196/09/cjhw,hhszT.rar ， http://45.138.97.38/09/cjhw,hhszT.rar
4559	《老子是富二代》	作者：银枪滴蜡哥	都市·娱乐	20	27	http://185.163.45.196/09/lzsfed,yqdlgT.rar ， http://45.138.97.38/09/lzsfed,yqdlgT.rar
4596	《坏蛋是怎样变成的》	作者：乃巴	都市·娱乐	25	37	http://185.163.45.196/09/hdszybcd,nbT.rar ， http://45.138.97.38/09/hdszybcd,nbT.rar
4586	《游钓天下》	作者：萨瓦斯托波尔	都市·娱乐	59	12	http://185.163.45.196/09/ydtx,swstbeT.rar ， http://45.138.97.38/09/ydtx,swstbeT.rar
4540	《逆乱年华》	作者：大大洋洋	都市·娱乐	20	10	http://185.163.45.196/09/nlnh,ddyyT.rar ， http://45.138.97.38/09/nlnh,ddyyT.rar
4588	《我的未来有点萌》	作者：L同学	都市·娱乐	29	24	http://185.163.45.196/09/wdwlydm,LtxT.rar ， http://45.138.97.38/09/wdwlydm,LtxT.rar
4552	《都市之浩然正气》	作者：幻雨风辰本尊	都市·娱乐	26	23	http://185.163.45.196/09/dszhrzq,hyfcbzT.rar ， http://45.138.97.38/09/dszhrzq,hyfcbzT.rar
4581	《限量版男人》	作者：林二少	都市·娱乐	90	34	http://185.163.45.196/09/xlbnr,lesT.rar ， http://45.138.97.38/09/xlbnr,lesT.rar
4557	《老子乃是大贱侠(偷香贱侠)》	作者：迂回包抄	都市·娱乐	20	26	http://185.163.45.196/09/lzndjx,yhbcT.rar ， http://45.138.97.38/09/lzndjx,yhbcT.rar
4583	《罪青春》	作者：耳哥	都市·娱乐	15	16	http://185.163.45.196/09/zqc,egT.rar ， http://45.138.97.38/09/zqc,egT.rar
9019	《高手不凡》	作者：心在流浪	都市·娱乐	38	7	http://185.163.45.196/09/gsbf,xzllT.rar ， http://45.138.97.38/09/gsbf,xzllT.rar
8973	《重生之白猫王子》	作者：李白不白	都市·娱乐	27	18	http://185.163.45.196/09/cszbmwz,lbbbT.rar ， http://45.138.97.38/09/cszbmwz,lbbbT.rar
4599	《荣飞的梦幻人生》	作者：wanglong	都市·娱乐	61	9	http://185.163.45.196/09/rfdmhrs,wanglongT.rar ， http://45.138.97.38/09/rfdmhrs,wanglongT.rar
4597	《重生之大涅磐》	作者：奥尔良烤鲟鱼堡	都市·娱乐	742	59	http://185.163.45.196/09/cszdnp,aelkyybT.rar ， http://45.138.97.38/09/cszdnp,aelkyybT.rar
4569	《我的女神》	作者：周行文	都市·娱乐	209	26	http://185.163.45.196/09/wdns,zxwT.rar ， http://45.138.97.38/09/wdns,zxwT.rar
3710	《异界圣骑士》	作者：冷石	奇幻·玄幻	62	28	http://185.163.45.196/07/yijieshengqishi zuozhelengshit.rar ， http://45.138.97.38/07/yijieshengqishi zuozhelengshit.rar
3717	《奥比岛》	作者：奥比椰	奇幻·玄幻	54	20	http://185.163.45.196/07/aobidao zuozheaobiyet.rar ， http://45.138.97.38/07/aobidao zuozheaobiyet.rar
3661	《魔界的女婿》	作者：点精灵	奇幻·玄幻	438	36	http://185.163.45.196/07/mojiedenvxu zuozhedianjinglingt.rar ， http://45.138.97.38/07/mojiedenvxu zuozhedianjinglingt.rar
3691	《上古强身术(美女图)》	作者：我是多余人	奇幻·玄幻	182	37	http://185.163.45.196/07/shangguqiangshenshu(meinvtu) zuozhewoshiduoyurent.rar ， http://45.138.97.38/07/shangguqiangshenshu(meinvtu) zuozhewoshiduoyurent.rar
3716	《器语兵魂》	作者：墨水平	奇幻·玄幻	18	4	http://185.163.45.196/07/qiyubinghun zuozhemoshuipingt.rar ， http://45.138.97.38/07/qiyubinghun zuozhemoshuipingt.rar
3681	《重生亡灵天下》	作者：笨太子	奇幻·玄幻	26	14	http://185.163.45.196/07/zhongshengwanglingtianxia zuozhebentaizit.rar ， http://45.138.97.38/07/zhongshengwanglingtianxia zuozhebentaizit.rar
4527	《我和校花有个约会》	作者：大大洋洋	都市·娱乐	29	34	http://185.163.45.196/09/whxhygyh,ddyyT.rar ， http://45.138.97.38/09/whxhygyh,ddyyT.rar
3659	《异界之极品奶爸》	作者：圣骑士的传说	奇幻·玄幻	156	15	http://185.163.45.196/07/yijiezhijipinnaiba zuozheshengqishidechuanshuot.rar ， http://45.138.97.38/07/yijiezhijipinnaiba zuozheshengqishidechuanshuot.rar
3670	《太虚幻境》	作者：纳兰容若	奇幻·玄幻	35	13	http://185.163.45.196/07/taixuhuanjing zuozhenalanrongruot.rar ， http://45.138.97.38/07/taixuhuanjing zuozhenalanrongruot.rar
4521	《中医天下(大中医)》	作者：青斗	都市·娱乐	40	12	http://185.163.45.196/09/zytx,qdT.rar ， http://45.138.97.38/09/zytx,qdT.rar
4474	《摩登时代》	作者：忧郁的青蛙	都市·娱乐	36	11	http://185.163.45.196/09/mdsd,yydqwT.rar ， http://45.138.97.38/09/mdsd,yydqwT.rar
3708	《圣衣时代》	作者：笨太子	奇幻·玄幻	31	12	http://185.163.45.196/07/shengyishidai zuozhebentaizit.rar ， http://45.138.97.38/07/shengyishidai zuozhebentaizit.rar
3676	《至尊龙图腾》	作者：娶猫的老鼠	奇幻·玄幻	25	9	http://185.163.45.196/07/zhizunlongtuteng zuozhequmaodelaoshut.rar ， http://45.138.97.38/07/zhizunlongtuteng zuozhequmaodelaoshut.rar
4484	《花尊》	作者：金庸隐徒风笑天	都市·娱乐	25	19	http://185.163.45.196/09/hz,jyytfxtT.rar ， http://45.138.97.38/09/hz,jyytfxtT.rar
3711	《逆天升级》	作者：野白菜	奇幻·玄幻	50	13	http://185.163.45.196/07/nitianshengji zuozheyebaicait.rar ， http://45.138.97.38/07/nitianshengji zuozheyebaicait.rar
4457	《中医扬名(中医高手)》	作者：笑论语	都市·娱乐	35	10	http://185.163.45.196/09/zyym,xlyT.rar ， http://45.138.97.38/09/zyym,xlyT.rar
3664	《魔法元首李维(和女精灵的地球生活)》	作者：李家成功	奇幻·玄幻	67	12	http://185.163.45.196/07/mofayuanshouliwei(henvjinglingdediqiushenghuo) zuozhelijiachenggongt.rar ， http://45.138.97.38/07/mofayuanshouliwei(henvjinglingdediqiushenghuo) zuozhelijiachenggongt.rar
7494	《养个女鬼当老婆》	作者：花刺1913	都市·娱乐	48	10	http://185.163.45.196/09/ygngdlp,hc1913T.rar ， http://45.138.97.38/09/ygngdlp,hc1913T.rar
4460	《捡漏》	作者：高架红绿灯	都市·娱乐	39	9	http://185.163.45.196/09/jl,gjhldT.rar ， http://45.138.97.38/09/jl,gjhldT.rar
4452	《崛》	作者：风天啸	都市·娱乐	33	11	http://185.163.45.196/09/j,fzxT.rar ， http://45.138.97.38/09/j,fzxT.rar
3682	《兽魂无双》	作者：夜色访者	奇幻·玄幻	22	7	http://185.163.45.196/07/shouhunwushuang zuozheyesefangzhet.rar ， http://45.138.97.38/07/shouhunwushuang zuozheyesefangzhet.rar
4523	《都市风云录(不良校花爱上我)》	作者：大大洋洋	都市·娱乐	52	50	http://185.163.45.196/09/dsfyl,ddyyT.rar ， http://45.138.97.38/09/dsfyl,ddyyT.rar
4501	《重生之大天王》	作者：钟离江河	都市·娱乐	36	10	http://185.163.45.196/09/cszdtw,zljhT.rar ， http://45.138.97.38/09/cszdtw,zljhT.rar
3668	《武傲重生》	作者：盛唐刺客	奇幻·玄幻	24	7	http://185.163.45.196/07/wuaozhongsheng zuozheshengtangciket.rar ， http://45.138.97.38/07/wuaozhongsheng zuozheshengtangciket.rar
3667	《气破星河》	作者：陈辉	奇幻·玄幻	25	11	http://185.163.45.196/07/qipoxinghe zuozhechenhuit.rar ， http://45.138.97.38/07/qipoxinghe zuozhechenhuit.rar
4505	《护花状元在现代》	作者：梁少	都市·娱乐	83	20	http://185.163.45.196/09/hhzyzxd,lsT.rar ， http://45.138.97.38/09/hhzyzxd,lsT.rar
4485	《梦幻兑换系统》	作者：墨梦尘	都市·娱乐	64	33	http://185.163.45.196/09/mhdhxt,mmcT.rar ， http://45.138.97.38/09/mhdhxt,mmcT.rar
4496	《桃运天王》	作者：断章	都市·娱乐	51	16	http://185.163.45.196/09/tytw,dzT.rar ， http://45.138.97.38/09/tytw,dzT.rar
4525	《我要当院长》	作者：李兴禹	都市·娱乐	55	14	http://185.163.45.196/09/wydyz,lxyT.rar ， http://45.138.97.38/09/wydyz,lxyT.rar
